Jan 2002-Oct 2024,GDP,Monthly Change,Yearly change,Indexed value
1691753, 0.4, 2.1,115.6
1696447, 0.3, 2.5,115.9
1696013, 0.0, 2.3,115.9
1700841, 0.3, 2.5,116.2
1697794,-0.2, 2.5,116.0
1699351, 0.1, 2.4,116.1
1700851, 0.1, 2.3,116.2
1694291,-0.4, 1.2,115.8
1701279, 0.4, 1.8,116.3
1698189,-0.2, 1.2,116.1
1701248, 0.2, 1.1,116.3
1704814, 0.2, 1.2,116.5
1704784, 0.0, 0.8,116.5
1708170, 0.2, 0.7,116.7
1715622, 0.4, 1.2,117.3
1714295,-0.1, 0.8,117.2
1714712, 0.0, 1.0,117.2
1712871,-0.1, 0.8,117.1
1695651,-1.0,-0.3,115.9
1672410,-1.4,-1.3,114.3
1664411,-0.5,-2.2,113.8
1655773,-0.5,-2.5,113.2
1642352,-0.8,-3.5,112.2
1637034,-0.3,-4.0,111.9
1635329,-0.1,-4.1,111.8
1637232, 0.1,-4.2,111.9
1639863, 0.2,-4.4,112.1
1639145, 0.0,-4.4,112.0
1651417, 0.7,-3.7,112.9
1653106, 0.1,-3.5,113.0
1662710, 0.6,-1.9,113.6
1667429, 0.3,-0.3,114.0
1677635, 0.6, 0.8,114.7
1686315, 0.5, 1.8,115.3
1694468, 0.5, 3.2,115.8
1692492,-0.1, 3.4,115.7
1700050, 0.4, 4.0,116.2
1704611, 0.3, 4.1,116.5
1707189, 0.2, 4.1,116.7
1712496, 0.3, 4.5,117.0
1712435, 0.0, 3.7,117.0
1721370, 0.5, 4.1,117.6
1729551, 0.5, 4.0,118.2
1741609, 0.7, 4.4,119.0
1747291, 0.3, 4.2,119.4
1744126,-0.2, 3.4,119.2
1749485, 0.3, 3.2,119.6
1749674, 0.0, 3.4,119.6
1745781,-0.2, 2.7,119.3
1753348, 0.4, 2.9,119.8
1765251, 0.7, 3.4,120.6
1774000, 0.5, 3.6,121.2
1778754, 0.3, 3.9,121.6
1778522, 0.0, 3.3,121.6
1780501, 0.1, 2.9,121.7
1789093, 0.5, 2.7,122.3
1787647,-0.1, 2.3,122.2
1783169,-0.3, 2.2,121.9
1787826, 0.3, 2.2,122.2
1794148, 0.4, 2.5,122.6
1797125, 0.2, 2.9,122.8
1798133, 0.1, 2.6,122.9
1801749, 0.2, 2.1,123.1
1799417,-0.1, 1.4,123.0
1799218, 0.0, 1.2,123.0
1798409, 0.0, 1.1,122.9
1806944, 0.5, 1.5,123.5
1806713, 0.0, 1.0,123.5
1816978, 0.6, 1.6,124.2
1822370, 0.3, 2.2,124.5
1828635, 0.3, 2.3,125.0
1831835, 0.2, 2.1,125.2
1836826, 0.3, 2.2,125.5
1830161,-0.4, 1.8,125.1
1840718, 0.6, 2.2,125.8
1848826, 0.4, 2.7,126.4
1855132, 0.3, 3.1,126.8
1865193, 0.5, 3.7,127.5
1869835, 0.2, 3.5,127.8
1862159,-0.4, 3.1,127.3
1863035, 0.0, 2.5,127.3
1872372, 0.5, 2.7,128.0
1877319, 0.3, 2.7,128.3
1881089, 0.2, 2.7,128.6
1892936, 0.6, 3.1,129.4
1901582, 0.5, 3.9,130.0
1904250, 0.1, 3.5,130.1
1900262,-0.2, 2.8,129.9
1907872, 0.4, 2.8,130.4
1913355, 0.3, 2.6,130.8
1914614, 0.1, 2.4,130.9
1917559, 0.2, 3.0,131.1
1909603,-0.4, 2.5,130.5
1907049,-0.1, 1.9,130.3
1905988,-0.1, 1.5,130.3
1905441, 0.0, 1.3,130.2
1904409,-0.1, 0.6,130.2
1909593, 0.3, 0.4,130.5
1914406, 0.3, 0.5,130.8
1918458, 0.2, 1.0,131.1
1910530,-0.4, 0.1,130.6
1912301, 0.1,-0.1,130.7
1916787, 0.2, 0.1,131.0
1918886, 0.1, 0.1,131.1
1930434, 0.6, 1.1,131.9
1924854,-0.3, 0.9,131.6
1917766,-0.4, 0.6,131.1
1922103, 0.2, 0.9,131.4
1911266,-0.6, 0.4,130.6
1920490, 0.5, 0.6,131.3
1931887, 0.6, 0.9,132.0
1936423, 0.2, 0.9,132.3
1941422, 0.3, 1.6,132.7
1940404,-0.1, 1.5,132.6
1947701, 0.4, 1.6,133.1
1953152, 0.3, 1.8,133.5
1962254, 0.5, 1.6,134.1
1969304, 0.4, 2.3,134.6
1978060, 0.4, 3.1,135.2
1987668, 0.5, 3.4,135.8
1992055, 0.2, 4.2,136.1
1996878, 0.2, 4.0,136.5
1996019, 0.0, 3.3,136.4
1994122,-0.1, 3.0,136.3
1999220, 0.3, 3.0,136.6
1999518, 0.0, 3.0,136.7
2008970, 0.5, 3.1,137.3
2014340, 0.3, 3.1,137.7
2020721, 0.3, 3.0,138.1
2031403, 0.5, 3.2,138.8
2039914, 0.4, 3.1,139.4
2040275, 0.0, 2.6,139.4
2047718, 0.4, 2.8,140.0
2050188, 0.1, 2.7,140.1
2054500, 0.2, 2.9,140.4
2056138, 0.1, 3.1,140.5
2059567, 0.2, 3.0,140.8
2063118, 0.2, 3.2,141.0
2059427,-0.2, 2.5,140.8
2062691, 0.2, 2.4,141.0
2067478, 0.2, 2.3,141.3
2061962,-0.3, 1.5,140.9
2073732, 0.6, 1.7,141.7
2086598, 0.6, 2.3,142.6
2092359, 0.3, 2.2,143.0
2096319, 0.2, 2.3,143.3
2097225, 0.0, 2.1,143.3
2097381, 0.0, 2.0,143.3
2098372, 0.0, 1.9,143.4
2099541, 0.1, 1.8,143.5
2099164, 0.0, 1.9,143.5
2109773, 0.5, 2.3,144.2
2111889, 0.1, 2.1,144.3
2116239, 0.2, 2.6,144.6
1956667,-7.5,-5.6,133.7
1747909,10.7,16.2,119.5
1827719, 4.6,12.6,124.9
1935937, 5.9,-7.7,132.3
1986260, 2.6,-5.3,135.7
2006168, 1.0,-4.3,137.1
2024936, 0.9,-3.5,138.4
2037235, 0.6,-3.0,139.2
2050923, 0.7,-2.3,140.2
2056578, 0.3,-2.5,140.6
2069959, 0.7,-2.0,141.5
2074161, 0.2,-2.0,141.8
2095037, 1.0, 7.1,143.2
2074294,-1.0,18.7,141.8
2068403,-0.3,13.2,141.4
2086880, 0.9, 7.8,142.6
2101011, 0.7, 5.8,143.6
2118070, 0.8, 5.6,144.8
2127260, 0.4, 5.1,145.4
2144935, 0.8, 5.3,146.6
2156435, 0.5, 5.1,147.4
2165059, 0.4, 5.3,148.0
2157548,-0.3, 4.2,147.5
2173306, 0.7, 4.8,148.5
2188890, 0.7, 4.5,149.6
2187675,-0.1, 5.5,149.5
2193450, 0.3, 6.0,149.9
2198676, 0.2, 5.4,150.3
2201010, 0.1, 4.8,150.4
2206930, 0.3, 4.2,150.8
2210482, 0.2, 3.9,151.1
2206747,-0.2, 2.9,150.8
2205410,-0.1, 2.3,150.7
2198020,-0.3, 1.5,150.2
2219088, 1.0, 2.9,151.7
2223989, 0.2, 2.3,152.0
2230182, 0.3, 1.9,152.4
2229312, 0.0, 1.9,152.4
2231269, 0.1, 1.7,152.5
2228073,-0.1, 1.3,152.3
2228857, 0.0, 1.3,152.3
2231565, 0.1, 1.1,152.5
2230741, 0.0, 0.9,152.5
2234639, 0.2, 1.3,152.7
2238191, 0.2, 1.5,153.0
2234502,-0.2, 1.7,152.7
2242265, 0.3, 1.0,153.2
2249888, 0.3, 1.2,153.8
2248842, 0.0, 0.8,153.7
2257127, 0.4, 1.2,154.3
2259508, 0.1, 1.3,154.4
2260473, 0.0, 1.5,154.5
2262854, 0.1, 1.5,154.7
2264354, 0.1, 1.5,154.8
2269777, 0.2, 1.7,155.1
2276983, 0.3, 1.9,155.6
